2.2,-0.8085,-0.5885,0.2
2.205,-0.80554,-0.59254,0.2
2.21,-0.80257,-0.59656,0.2
2.215,-0.79958,-0.60056,0.2
2.22,-0.79657,-0.60455,0.2
2.225,-0.79353,-0.60853,0.2
2.23,-0.79048,-0.61249,0.2
2.235,-0.78741,-0.61643,0.2
2.24,-0.78432,-0.62036,0.2
2.245,-0.7812,-0.62428,0.2
2.25,-0.77807,-0.62817,0.2
2.255,-0.77492,-0.63206,0.2
2.26,-0.77175,-0.63592,0.2
2.265,-0.76856,-0.63977,0.2
2.27,-0.76535,-0.64361,0.2
2.275,-0.76213,-0.64743,0.2
2.28,-0.75888,-0.65123,0.2
2.285,-0.75562,-0.65502,0.2
2.29,-0.75233,-0.65879,0.2
2.295,-0.74903,-0.66254,0.2
2.3,-0.74571,-0.66628,0.2
2.305,-0.74236,-0.67,0.2
2.31,-0.73901,-0.6737,0.2
2.315,-0.73563,-0.67739,0.2
2.32,-0.73223,-0.68106,0.2
2.325,-0.72882,-0.68471,0.2
2.33,-0.72538,-0.68834,0.2
2.335,-0.72193,-0.69196,0.2
2.34,-0.71846,-0.69556,0.2
2.345,-0.71498,-0.69915,0.2
2.35,-0.71147,-0.70271,0.2
2.355,-0.70795,-0.70626,0.2
2.36,-0.70441,-0.70979,0.2
2.365,-0.70085,-0.71331,0.2
2.37,-0.69728,-0.7168,0.2
2.375,-0.69369,-0.72028,0.2
2.38,-0.69007,-0.72374,0.2
2.385,-0.68645,-0.72718,0.2
2.39,-0.6828,-0.7306,0.2
2.395,-0.67914,-0.73401,0.2
2.4,-0.67546,-0.73739,0.2
2.405,-0.67177,-0.74076,0.2
2.41,-0.66806,-0.74411,0.2
2.415,-0.66433,-0.74744,0.2
2.42,-0.66058,-0.75075,0.2
2.425,-0.65682,-0.75405,0.2
2.43,-0.65304,-0.75732,0.2
2.435,-0.64925,-0.76058,0.2
2.44,-0.64543,-0.76382,0.2
2.445,-0.64161,-0.76703,0.2
2.45,-0.63776,-0.77023,0.2
2.455,-0.63391,-0.77341,0.2
2.46,-0.63003,-0.77657,0.2
2.465,-0.62614,-0.77971,0.2
2.47,-0.62223,-0.78283,0.2
2.475,-0.61831,-0.78593,0.2
2.48,-0.61437,-0.78901,0.2
2.485,-0.61042,-0.79208,0.2
2.49,-0.60645,-0.79512,0.2
2.495,-0.60247,-0.79814,0.2
2.5,-0.59847,-0.80114,0.2
2.505,-0.59446,-0.80413,0.2
2.51,-0.59043,-0.80709,0.2
2.515,-0.58639,-0.81003,0.2
2.52,-0.58233,-0.81295,0.2
2.525,-0.57826,-0.81585,0.2
2.53,-0.57417,-0.81873,0.2
2.535,-0.57007,-0.8216,0.2
2.54,-0.56596,-0.82444,0.2
2.545,-0.56183,-0.82725,0.2
2.55,-0.55768,-0.83005,0.2
2.555,-0.55353,-0.83283,0.2
2.56,-0.54936,-0.83559,0.2
2.565,-0.54517,-0.83833,0.2
2.57,-0.54097,-0.84104,0.2
2.575,-0.53676,-0.84373,0.2
2.58,-0.53253,-0.84641,0.2
2.585,-0.5283,-0.84906,0.2
2.59,-0.52404,-0.85169,0.2
2.595,-0.51978,-0.8543,0.2
2.6,-0.5155,-0.85689,0.2
2.605,-0.51121,-0.85946,0.2
2.61,-0.50691,-0.862,0.2
2.615,-0.50259,-0.86452,0.2
2.62,-0.49826,-0.86703,0.2
2.625,-0.49392,-0.86951,0.2
